PMID	kw1	kw2	link	link_explicit	QuerySet
34673014	cytosol/metabolism	drug resistance neoplasm	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	cytosol/metabolism	flavonoids/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	cytosol/metabolism	gene expression regulation neoplastic/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	cytosol/metabolism	oxidative stress	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	cytosol/metabolism	pancreatic neoplasms	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	cytosol/metabolism	reactive oxygen species	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
36607799	deferoxamine	ferroptosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36607799/"", ""36607799"")"	https://pubmed.ncbi.nlm.nih.gov/36607799	pmid-ferroptosi-set.txt
36607799	deferoxamine	hemorrhage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36607799/"", ""36607799"")"	https://pubmed.ncbi.nlm.nih.gov/36607799	pmid-ferroptosi-set.txt
36607799	deferoxamine	iron	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36607799/"", ""36607799"")"	https://pubmed.ncbi.nlm.nih.gov/36607799	pmid-ferroptosi-set.txt
36607799	deferoxamine	stroke/prevention & control	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36607799/"", ""36607799"")"	https://pubmed.ncbi.nlm.nih.gov/36607799	pmid-ferroptosi-set.txt
33675785	deferoxamine/pharmacology	drug synergism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	deferoxamine/pharmacology	imidazoles/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	deferoxamine/pharmacology	myocardial infarction/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	deferoxamine/pharmacology	myocardial reperfusion injury/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	deferoxamine/pharmacology	myocytes cardiac/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	deferoxamine/pharmacology	necroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
33675785	deferoxamine/pharmacology	pyridazines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33675785/"", ""33675785"")"	https://pubmed.ncbi.nlm.nih.gov/33675785	pmid-ferroptosi-set.txt
34673014	deoxycytidine/analogs & derivatives	drug resistance neoplasm	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	deoxycytidine/analogs & derivatives	flavonoids/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	deoxycytidine/analogs & derivatives	gene expression regulation neoplastic/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	deoxycytidine/analogs & derivatives	oxidative stress	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	deoxycytidine/analogs & derivatives	pancreatic neoplasms	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34673014	deoxycytidine/analogs & derivatives	reactive oxygen species	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34924133	depression chemical	drug synergism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
34924133	depression chemical	energy metabolism/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
34924133	depression chemical	hep g2 cells	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
34924133	depression chemical	liver neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
34924133	depression chemical	sorafenib/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
34944434	digestive system diseases/drug therapy	gene expression regulation/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34944434/"", ""34944434"")"	https://pubmed.ncbi.nlm.nih.gov/34944434	pmid-ferroptosi-set.txt
34944434	digestive system diseases/drug therapy	gene regulatory networks/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34944434/"", ""34944434"")"	https://pubmed.ncbi.nlm.nih.gov/34944434	pmid-ferroptosi-set.txt
34944434	digestive system diseases/drug therapy	nervous system diseases/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34944434/"", ""34944434"")"	https://pubmed.ncbi.nlm.nih.gov/34944434	pmid-ferroptosi-set.txt
34944434	digestive system diseases/drug therapy	reactive oxygen species/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34944434/"", ""34944434"")"	https://pubmed.ncbi.nlm.nih.gov/34944434	pmid-ferroptosi-set.txt
34944434	digestive system diseases/drug therapy	urologic diseases/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34944434/"", ""34944434"")"	https://pubmed.ncbi.nlm.nih.gov/34944434	pmid-ferroptosi-set.txt
33878610	diosgenin/analogs & derivatives	malondialdehyde/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	diosgenin/analogs & derivatives	melanoma/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	diosgenin/analogs & derivatives	phenylenediamines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	diosgenin/analogs & derivatives	rna small interfering	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	diosgenin/analogs & derivatives	transferrin/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33554661	disease progression	ferroptosis/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	disease progression	mitochondria/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	disease progression	mitophagy/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	disease progression	neoplasms/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
34160772	disease/etiology	ferroptosis/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34160772/"", ""34160772"")"	https://pubmed.ncbi.nlm.nih.gov/34160772	pmid-ferroptosi-set.txt
34160772	disease/etiology	metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34160772/"", ""34160772"")"	https://pubmed.ncbi.nlm.nih.gov/34160772	pmid-ferroptosi-set.txt
33824419	diterpenes/pharmacology	organoids/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33824419/"", ""33824419"")"	https://pubmed.ncbi.nlm.nih.gov/33824419	pmid-ferroptosi-set.txt
33824419	diterpenes/pharmacology	plant extracts/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33824419/"", ""33824419"")"	https://pubmed.ncbi.nlm.nih.gov/33824419	pmid-ferroptosi-set.txt
33824419	diterpenes/pharmacology	proanthocyanidins/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33824419/"", ""33824419"")"	https://pubmed.ncbi.nlm.nih.gov/33824419	pmid-ferroptosi-set.txt
36109814	dna catalytic	glutathione/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36109814/"", ""36109814"")"	https://pubmed.ncbi.nlm.nih.gov/36109814	pmid-ferroptosi-set.txt
36109814	dna catalytic	hemin	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36109814/"", ""36109814"")"	https://pubmed.ncbi.nlm.nih.gov/36109814	pmid-ferroptosi-set.txt
36109814	dna catalytic	hydrogen peroxide	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36109814/"", ""36109814"")"	https://pubmed.ncbi.nlm.nih.gov/36109814	pmid-ferroptosi-set.txt
36109814	dna catalytic	hypoxia-inducible factor 1 alpha subunit	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36109814/"", ""36109814"")"	https://pubmed.ncbi.nlm.nih.gov/36109814	pmid-ferroptosi-set.txt
36109814	dna catalytic	hypoxia/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36109814/"", ""36109814"")"	https://pubmed.ncbi.nlm.nih.gov/36109814	pmid-ferroptosi-set.txt
36109814	dna catalytic	iron	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36109814/"", ""36109814"")"	https://pubmed.ncbi.nlm.nih.gov/36109814	pmid-ferroptosi-set.txt
36109814	dna catalytic	oxygen	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36109814/"", ""36109814"")"	https://pubmed.ncbi.nlm.nih.gov/36109814	pmid-ferroptosi-set.txt
36109814	dna catalytic	photosensitizing agents/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36109814/"", ""36109814"")"	https://pubmed.ncbi.nlm.nih.gov/36109814	pmid-ferroptosi-set.txt
34262021	dna damage	drug resistance neoplasm	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34262021/"", ""34262021"")"	https://pubmed.ncbi.nlm.nih.gov/34262021	pmid-ferroptosi-set.txt
34262021	dna damage	drug synergism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34262021/"", ""34262021"")"	https://pubmed.ncbi.nlm.nih.gov/34262021	pmid-ferroptosi-set.txt
34262021	dna damage	mitochondria/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34262021/"", ""34262021"")"	https://pubmed.ncbi.nlm.nih.gov/34262021	pmid-ferroptosi-set.txt
34262021	dna damage	neoplasm invasiveness	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34262021/"", ""34262021"")"	https://pubmed.ncbi.nlm.nih.gov/34262021	pmid-ferroptosi-set.txt
33649848	docetaxel/pharmacology	drug synergism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33649848/"", ""33649848"")"	https://pubmed.ncbi.nlm.nih.gov/33649848	pmid-ferroptosi-set.txt
33649848	docetaxel/pharmacology	gene expression regulation neoplastic/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33649848/"", ""33649848"")"	https://pubmed.ncbi.nlm.nih.gov/33649848	pmid-ferroptosi-set.txt
33649848	docetaxel/pharmacology	piperazines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33649848/"", ""33649848"")"	https://pubmed.ncbi.nlm.nih.gov/33649848	pmid-ferroptosi-set.txt
33649848	docetaxel/pharmacology	prostatic neoplasms castration-resistant/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33649848/"", ""33649848"")"	https://pubmed.ncbi.nlm.nih.gov/33649848	pmid-ferroptosi-set.txt
33649848	docetaxel/pharmacology	protein isoforms/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33649848/"", ""33649848"")"	https://pubmed.ncbi.nlm.nih.gov/33649848	pmid-ferroptosi-set.txt
33649848	docetaxel/pharmacology	receptors androgen/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33649848/"", ""33649848"")"	https://pubmed.ncbi.nlm.nih.gov/33649848	pmid-ferroptosi-set.txt
32155051	dose-response relationship drug	hemoglobins/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	dose-response relationship drug	oxygen/analysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	dose-response relationship drug	photosensitizing agents/analysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
34523352	doxorubicin	ferroptosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34523352/"", ""34523352"")"	https://pubmed.ncbi.nlm.nih.gov/34523352	pmid-ferroptosi-set.txt
34523352	doxorubicin	manganese compounds	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34523352/"", ""34523352"")"	https://pubmed.ncbi.nlm.nih.gov/34523352	pmid-ferroptosi-set.txt
34523352	doxorubicin	oxides	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34523352/"", ""34523352"")"	https://pubmed.ncbi.nlm.nih.gov/34523352	pmid-ferroptosi-set.txt
34523352	doxorubicin	tissue distribution	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34523352/"", ""34523352"")"	https://pubmed.ncbi.nlm.nih.gov/34523352	pmid-ferroptosi-set.txt
30616348	doxorubicin/administration & dosage	hemolysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
30677556	doxorubicin/administration & dosage	iron compounds/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30677556/"", ""30677556"")"	https://pubmed.ncbi.nlm.nih.gov/30677556	pmid-ferroptosi-set.txt
30616348	doxorubicin/administration & dosage	lysosomes/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
30616348	doxorubicin/administration & dosage	maleic anhydrides/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
30677556	doxorubicin/administration & dosage	neoplasms/diagnostic imaging	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30677556/"", ""30677556"")"	https://pubmed.ncbi.nlm.nih.gov/30677556	pmid-ferroptosi-set.txt
30616348	doxorubicin/administration & dosage	starch/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
34350694	doxorubicin/pharmacology	ferroptosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34350694/"", ""34350694"")"	https://pubmed.ncbi.nlm.nih.gov/34350694	pmid-ferroptosi-set.txt
34350694	doxorubicin/pharmacology	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34350694/"", ""34350694"")"	https://pubmed.ncbi.nlm.nih.gov/34350694	pmid-ferroptosi-set.txt
34350694	doxorubicin/pharmacology	tumor microenvironment	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34350694/"", ""34350694"")"	https://pubmed.ncbi.nlm.nih.gov/34350694	pmid-ferroptosi-set.txt
37306000	doxorubicin/therapeutic use	ferroptosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/37306000/"", ""37306000"")"	https://pubmed.ncbi.nlm.nih.gov/37306000	pmid-ferroptosi-set.txt
37306000	doxorubicin/therapeutic use	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/37306000/"", ""37306000"")"	https://pubmed.ncbi.nlm.nih.gov/37306000	pmid-ferroptosi-set.txt
37306000	doxorubicin/therapeutic use	tumor microenvironment	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/37306000/"", ""37306000"")"	https://pubmed.ncbi.nlm.nih.gov/37306000	pmid-ferroptosi-set.txt
33741422	drug resistance neoplasm	erlotinib hydrochloride/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
34673014	drug resistance neoplasm	flavonoids/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
34027953	drug resistance neoplasm	glutathione/biosynthesis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34027953/"", ""34027953"")"	https://pubmed.ncbi.nlm.nih.gov/34027953	pmid-ferroptosi-set.txt
34262021	drug resistance neoplasm	mitochondria/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34262021/"", ""34262021"")"	https://pubmed.ncbi.nlm.nih.gov/34262021	pmid-ferroptosi-set.txt
33741422	drug resistance neoplasm	mitochondria/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	drug resistance neoplasm	mitochondrial membrane transport proteins/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
33741422	drug resistance neoplasm	monocarboxylic acid transporters/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
34027953	drug resistance neoplasm	oxidants/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34027953/"", ""34027953"")"	https://pubmed.ncbi.nlm.nih.gov/34027953	pmid-ferroptosi-set.txt
34673014	drug resistance neoplasm	pancreatic neoplasms	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34673014/"", ""34673014"")"	https://pubmed.ncbi.nlm.nih.gov/34673014	pmid-ferroptosi-set.txt
33741422	drug resistance neoplasm	protein kinase inhibitors/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
34027953	drug resistance neoplasm	reactive oxygen species/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34027953/"", ""34027953"")"	https://pubmed.ncbi.nlm.nih.gov/34027953	pmid-ferroptosi-set.txt
33741422	drug resistance neoplasm	retinoblastoma-binding protein 2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33741422/"", ""33741422"")"	https://pubmed.ncbi.nlm.nih.gov/33741422	pmid-ferroptosi-set.txt
34643088	drug resistance neoplasm/drug effects	erbb receptors/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34643088/"", ""34643088"")"	https://pubmed.ncbi.nlm.nih.gov/34643088	pmid-ferroptosi-set.txt
34593794	drug resistance neoplasm/drug effects	exosomes/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
33483372	drug resistance neoplasm/drug effects	fusion regulatory protein 1 heavy chain/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33483372/"", ""33483372"")"	https://pubmed.ncbi.nlm.nih.gov/33483372	pmid-ferroptosi-set.txt
32685019	drug resistance neoplasm/drug effects	glutaredoxins/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32685019/"", ""32685019"")"	https://pubmed.ncbi.nlm.nih.gov/32685019	pmid-ferroptosi-set.txt
34593794	drug resistance neoplasm/drug effects	hyaluronic acid/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
34593794	drug resistance neoplasm/drug effects	immune checkpoint inhibitors/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
34593794	drug resistance neoplasm/drug effects	immunologic memory	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
33915157	drug resistance neoplasm/drug effects	lipid metabolism/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33915157/"", ""33915157"")"	https://pubmed.ncbi.nlm.nih.gov/33915157	pmid-ferroptosi-set.txt
34643088	drug resistance neoplasm/drug effects	n-acetylgalactosaminyltransferases/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34643088/"", ""34643088"")"	https://pubmed.ncbi.nlm.nih.gov/34643088	pmid-ferroptosi-set.txt
33483372	drug resistance neoplasm/drug effects	nitriles/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33483372/"", ""33483372"")"	https://pubmed.ncbi.nlm.nih.gov/33483372	pmid-ferroptosi-set.txt
