CommunityID	pathway	ORA.P.Value	ORA.Adj.P.Value	Community.Pathway.Overlap	CommunityMeanQScore	CommunitySize	CommunityGenes
20	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	4.61007555551574e-07	3.81709245045012e-06	TFAP2D_TFAP2C_TFAP2E_TFAP2A_KCTD1_KCTD15	7.29354404657717e-05	93	TFAP2D_HDAC7_TFAP2C_HDAC10_TBL1X_PDIA2_MID1_USF2_CAV2_NMI_NR1D1_FOXA1_NR1H2_RARA_NR0B2_ROR1_CREBBP_AJUBA_EP300_ZNF106_HDAC4_THRA_LYL1_PPARGC1A_NCOR1_POU4F2_ATAD2_HDAC11_HDAC3_KMT5B_PPARD_TRIM59_HNF4A_ETV4_DDX54_PGR_CARM1_NR2F1_RORC_RARB_NR1I2_SRA1_ESR2_NR4A2_PTGES2_RXRG_ESRRG_NR5A2_NR1I3_USF1_ZNF217_NCOA3_CITED4_TFAP2E_HDAC8_RXRB_ABCA1_MKX_RORB_POU4F1_TFAP2A_GPS2_GREB1_PAX3_NCOA7_JMY_THRB_DEK_GRIP1_NRIP1_NCOR2_KCTD1_ESRRA_NCOA1_PPARA_KDM3A_RARG_KCTD15_CITED1_ESR1_TBL1XR1_PRMT1_SESTD1_RXRA_ADAMTS12_FAM120B_NR4A1_CITED2_NR1H4_CALCOCO1_CHD9_NR1H3_CRABP2
59	Membrane Trafficking	5.14936006796696e-07	4.25205965503938e-06	COPS4_COPS3_COPS2_COPS6_COPS8_COPS5_COPS7B_GPS1_COPS7A	3.87399864294189e-05	71	TRIB2_RBX1_CDKN1B_CRBN_UNG_TRPC4AP_UBE2M_DCAF15_BTBD2_VHL_DDB2_DCUN1D5_BTBD1_SAMHD1_COPS4_ERCC8_COPS3_FEM1A_ZER1_DCUN1D1_FBXO17_ZYG11B_LRR1_COPS2_DDB1_COPS6_ETV5_FEM1B_TRIB1_FBXW5_KLHDC3_DCAF4L2_WDTC1_ASB4_DCAF4L1_BCRP2_DYRK2_COPS8_COPS5_DCAF4_DDA1_DCAF12L2_DCAF12_DTL_COP1_DCAF6_DCAF8_THEMIS_DCAF12L1_STK40_COPS7B_DCAF17_CUL4A_DCAF10_DCAF16_GPS1_CUL4B_DCUN1D4_DCAF1_TESPA1_DCAF8L1_ETV1_DCAF11_DCUN1D2_COPS7A_CAND1_CUL2_PRAME_DET1_DCAF8L2_DCAF7
81	Collagen formation	6.04613969206567e-07	4.97907774100651e-06	LAMA3_LAMC2_COL17A1_LAMB3_CD151_ITGA6	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
164	Oncogene Induced Senescence	6.5767624712334e-07	5.4014542452421e-06	E2F3_RB1_E2F1_E2F2_TFDP1_TFDP2	0.000110361134180104	24	MYBL2_SPI1_GSC_RBL2_E2F3_RB1_LIN37_ONECUT1_PTGDR_TFE3_LIN9_LIN54_FOXM1_E2F1_DNMT1_E2F2_ETV3_PRB1_TFDP1_E2F4_E2F5_TFDP2_MYBL1_LIN52
141	Sema4D in semaphorin signaling	6.99922021947218e-07	5.73296344320745e-06	RHOB_RHOC_ROCK2_ROCK1_RHOA	4.27715400410929e-05	38	RASL10A_ARHGDIG_RHOV_ARHGDIB_RHPN2_ARHGAP20_ANLN_RHOF_ARHGDIA_RHOB_RTKN_RHOC_PKN3_RHOD_RHOJ_ROCK2_DIAPH2_RHOT2_ARHGEF25_ARHGEF1_RHOBTB1_RAP1GDS1_NET1_RHOT1_RHOU_KIF14_PKN2_RND3_SHROOM2_RHOH_CIT_PRC1_DIAPH1_ROCK1_DIAPH3_RHOA_PRRC1_MCF2L
20	Signaling by NOTCH	7.45135825109726e-07	6.08694064104379e-06	HDAC7_HDAC10_TBL1X_CREBBP_EP300_HDAC4_NCOR1_HDAC11_HDAC3_HDAC8_NCOR2_TBL1XR1	7.29354404657717e-05	93	TFAP2D_HDAC7_TFAP2C_HDAC10_TBL1X_PDIA2_MID1_USF2_CAV2_NMI_NR1D1_FOXA1_NR1H2_RARA_NR0B2_ROR1_CREBBP_AJUBA_EP300_ZNF106_HDAC4_THRA_LYL1_PPARGC1A_NCOR1_POU4F2_ATAD2_HDAC11_HDAC3_KMT5B_PPARD_TRIM59_HNF4A_ETV4_DDX54_PGR_CARM1_NR2F1_RORC_RARB_NR1I2_SRA1_ESR2_NR4A2_PTGES2_RXRG_ESRRG_NR5A2_NR1I3_USF1_ZNF217_NCOA3_CITED4_TFAP2E_HDAC8_RXRB_ABCA1_MKX_RORB_POU4F1_TFAP2A_GPS2_GREB1_PAX3_NCOA7_JMY_THRB_DEK_GRIP1_NRIP1_NCOR2_KCTD1_ESRRA_NCOA1_PPARA_KDM3A_RARG_KCTD15_CITED1_ESR1_TBL1XR1_PRMT1_SESTD1_RXRA_ADAMTS12_FAM120B_NR4A1_CITED2_NR1H4_CALCOCO1_CHD9_NR1H3_CRABP2
45	Ephrin signaling	7.977292276891e-07	6.49914694323179e-06	EFNB1_EFNB3_NCK2_EFNB2_EPHB3_FYN_EPHB4_SRC_EPHB2_EPHB1_EPHB6	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
81	RHOJ GTPase cycle	8.96722268289581e-07	7.28616733727561e-06	PAK1_PAK2_GIT2_PAK3_ARHGEF7_GIT1_PAK4	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
81	CDC42 GTPase cycle	9.4998090068268e-07	7.69838245845778e-06	ARHGEF6_PAK1_PAK2_GIT2_PAK3_ARHGEF7_PAK5_GIT1_PAK4	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
7	Asparagine N-linked glycosylation	9.72986360101247e-07	7.86389771678647e-06	RPS27A_UBXN1_UBB_RNF185_RNF5_UBA52_UBC	3.81199428151755e-05	146	USP28_OTUD5_TRIP6_OTUB2_JOSD1_TTLL12_BIRC7_RNF125_STUB1_UBE2D4_ZPR1_USP5_DNPH1_TTC1_TRIM23_ZFAND5_TXNDC17_TRIM21_RNF128_USP30_MDM2_RNF38_USP2_UBE2K_FAF2_N4BP1_UFD1_UBE2R2_LNX1_CBLB_HERC5_UFSP2_KLF1_RAD18_ARRDC3_UBE2B_UBE2Q2_RNF165_RPS27A_UCHL1_USP43_UBE2L6_UBR1_UBE2Q1_UBXN1_RNF25_UBXN7_RNF169_UBB_GPR37_RNF181_HLTF_BOLL_TYMS_UBE2N_USP9X_RNF152_RNF185_RNF144A_UBE2O_TTC9C_RNF40_YOD1_RLIM_NPLOC4_UBA7_MX2_ZNRF1_ISYNA1_UBE2G2_UBA1_UBE2V1_RNF13_RNF41_UBE4B_OLFM3_UBQLN2_WAC_ZFYVE19_UBA5_MYLIP_UBE2D3_WWP2_ZRANB1_UBE2Z_DCLRE1A_MDM4_SHPRH_HDC_USP16_UFC1_UBQLN4_ZRANB2_UBE2U_UBE2A_STAMBPL1_UBR2_UBE2D1_PINK1_RNF5_NFKBIL1_UBQLN1_UCHL3_TDP2_ISG15_UFM1_ARIH1_ATXN3L_SRXN1_UFSP1_RNF20_WDR45B_UBTD2_USP8_UBE2E2_UBE2G1_USP34_UBE2D2_UBAC2_UBE2E3_UBA52_UBE2W_UBE2L3_TRIM32_NBR1_TOM1_DDX41_NEDD4_ERBIN_UBE2V2_UBR5_UBC_OTUB1_MYCBP2_CD63_UBE2J1_POTEB2_UBL7_POLI_OTUD7B_UBBP4_UNK_RAD23A_JOSD2_ATXN3_MARK1
130	TRAF6-mediated induction of TAK1 complex within TLR4 complex	9.82548470570975e-07	7.91119754510458e-06	IRAK2_LY96_CD14_TLR4_TICAM2_SARM1	0.00433812850010379	38	MIF_EHHADH_EIF2AK1_IL1RL1_IRAK2_IL1RN_TLR2_IRAK3_CD36_IL1A_IL1B_PELI2_GZMA_TMED7-TICAM2_LY96_CD14_MAL_NIPSNAP2_TOLLIP_IL1RAP_PELI3_BGN_IL1R2_TLR1_S100A8_IRAK1_TLR4_IL33_HSPD1_ODAM_IL1R1_TLR6_IRAK4_MYD88_SAMD3_TICAM2_SARM1_TRIL
19	Common Pathway of Fibrin Clot Formation_AND_Formation of Fibrin Clot (Clotting Cascade)	9.84031463601784e-07	7.91119754510458e-06	F13A1_FGB_FGA_FGG_F13B	0.000284378021780997	86	ITGA3_ICAM3_ITGB4_MADCAM1_PLAT_ICAM5_ITGB8_SERPINE1_VTN_SELPLG_SNX17_LRP1_FGL2_TNS4_THBS1_ITGAV_ITGA2B_ITGAE_SELP_CD80_ITGA9_ICAM1_F13A1_TNC_ITGB7_MFGE8_ITGB6_THY1_GPC2_ITGA5_VCAM1_ITGB5_ITGA2_EDIL3_JAM3_CD28_FGB_FGA_PLG_BTN2A1_CSPG4_SPHK1_CD209_NCL_SERPINF2_FBN1_ITGA11_CD86_FGG_PLAUR_DMP1_ICAM4_FN1_COL18A1_ITGAL_TGM2_THBS2_F13B_CCN2_IGSF8_ADAM12_ITGA10_MMP9_SDC4_PLAU_ITGA8_SAT1_CD9_ITGAD_SPP1_ITGB1_ITGA4_ITGB2_FGL1_JAM2_MDK_NPNT_SERPINB2_ICAM2_TGFBI_ITGAM_ITGB3_ADAM8_ITGAX_GRIP2_SPON2
210	Binding of TCF/LEF:CTNNB1 to target gene promoters	1.02637409644705e-06	8.16412249355027e-06	LEF1_TCF7_RUNX3_CBFB	0.000130025481724922	50	TLE5_MYF6_MYF5_CDX1_ID2_BCL9_MYOG_SOX4_MYOD1_LMO2_TCF3_LEF1_ASCL1_ZFHX3_MEF2D_FERD3L_RIPPLY1_TAL1_NEUROD1_SOX17_RUNX1_PYGO1_BCL9L_LMO1_MYB_TCF7_MESP2_GATA2_MEF2A_PAX5_HLX_PYGO2_VENTX_TCF4_RIPPLY2_ID1_TLE1_TLE4_ID4_GATA3_ELF2_RUNX3_TCF12_RUNX1T1_CBFB_FLI1_ASCL3_TLE3_TLE2_MDFIC
45	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)	1.0342472210405e-06	8.16412249355027e-06	GAB1_EPOR_PIK3CA_IRS2_JAK2_PIK3R1_LYN	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
45	MET activates RAP1 and RAC1	1.0342472210405e-06	8.16412249355027e-06	GAB1_HGF_CRK_MET_CRKL_RAPGEF1_GRB2	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
45	Signal attenuation	1.0342472210405e-06	8.16412249355027e-06	INSR_IRS1_IRS2_GRB2_INS_GRB10_SHC1	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
45	Signaling by NTRK3 (TRKC)	1.0342472210405e-06	8.16412249355027e-06	PIK3CA_IRS1_NTRK3_SRC_GRB2_SHC1_PIK3R1	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
45	Signaling by PDGFR in disease	1.0342472210405e-06	8.16412249355027e-06	PDGFRA_PIK3CA_STAT3_STAT1_GRB2_ETV6_PIK3R1	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
